code_departement;nom_departement;annee_semaine;population_totale;population_plus_65_ans;pct_plus_65_ans;densite_population;couv_vacc_grippe_an_passe;cas_urgences_semaine;cas_sos_medecins_semaine;total_cas_semaine;tendance_evolution_cas
55;Meuse;2021-S19;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S20;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S21;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S22;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S23;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S24;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S25;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S26;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S27;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S28;184000;38640;0.21;30;0.61;147.05882353;0.0;147.05882353;0.0
55;Meuse;2021-S29;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2021-S30;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S31;184000;38640;0.21;30;0.61;175.43859649;0.0;175.43859649;0.0
55;Meuse;2021-S32;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2021-S33;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S34;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S35;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S36;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S37;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S38;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S39;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S40;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S41;184000;38640;0.21;30;0.61;129.19896641;0.0;129.19896641;0.0
55;Meuse;2021-S42;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2021-S43;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S44;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S45;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S46;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S47;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S48;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S49;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2021-S50;184000;38640;0.21;30;0.61;584.79532164;0.0;584.79532164;0.0
55;Meuse;2021-S51;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2021-S52;184000;38640;0.21;30;0.61;305.34351145;0.0;305.34351145;0.0
55;Meuse;2022-S01;184000;38640;0.21;30;0.61;152.20700152;0.0;152.20700152;-0.5015220700213768
55;Meuse;2022-S02;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S03;184000;38640;0.21;30;0.61;436.04651163;0.0;436.04651163;0.0
55;Meuse;2022-S04;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S05;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S06;184000;38640;0.21;30;0.61;313.47962382;0.0;313.47962382;0.0
55;Meuse;2022-S07;184000;38640;0.21;30;0.61;324.14910859;0.0;324.14910859;0.03403565641678348
55;Meuse;2022-S08;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S09;184000;38640;0.21;30;0.61;1329.787234;0.0;1329.787234;0.0
55;Meuse;2022-S10;184000;38640;0.21;30;0.61;2751.1961722;0.0;2751.1961722;1.068899521560605
55;Meuse;2022-S11;184000;38640;0.21;30;0.61;2979.7377831;0.0;2979.7377831;0.08306990726773437
55;Meuse;2022-S12;184000;38640;0.21;30;0.61;3076.9230769;0.0;3076.9230769;0.032615384599007397
55;Meuse;2022-S13;184000;38640;0.21;30;0.61;4528.3018868;0.0;4528.3018868;0.47169811322103766
55;Meuse;2022-S14;184000;38640;0.21;30;0.61;1730.1038062;0.0;1730.1038062;-0.6179354094648035
55;Meuse;2022-S15;184000;38640;0.21;30;0.61;1609.1954023;0.0;1609.1954023;-0.06988505745534608
55;Meuse;2022-S16;184000;38640;0.21;30;0.61;484.84848485;0.0;484.84848485;-0.6987012987005724
55;Meuse;2022-S17;184000;38640;0.21;30;0.61;581.39534884;0.0;581.39534884;0.19912790697875277
55;Meuse;2022-S18;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S19;184000;38640;0.21;30;0.61;114.41647597;0.0;114.41647597;0.0
55;Meuse;2022-S20;184000;38640;0.21;30;0.61;116.00928074;0.0;116.00928074;0.013921113690109056
55;Meuse;2022-S21;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S22;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S23;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S24;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S25;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S26;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S27;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S28;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S29;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S30;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S31;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S32;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S33;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S34;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S35;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S36;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S37;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S38;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S39;184000;38640;0.21;30;0.61;135.50135501;0.0;135.50135501;0.0
55;Meuse;2022-S40;184000;38640;0.21;30;0.61;128.53470437;0.0;128.53470437;-0.05141388172454713
55;Meuse;2022-S41;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S42;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S43;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2022-S44;184000;38640;0.21;30;0.61;269.17900404;0.0;269.17900404;0.0
55;Meuse;2022-S45;184000;38640;0.21;30;0.61;136.23978202;0.0;136.23978202;-0.49386920980005267
55;Meuse;2022-S46;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S47;184000;38640;0.21;30;0.61;244.2002442;0.0;244.2002442;0.0
55;Meuse;2022-S48;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2022-S49;184000;38640;0.21;30;0.61;361.88178528;0.0;361.88178528;0.0
55;Meuse;2022-S50;184000;38640;0.21;30;0.61;260.07802341;0.0;260.07802341;-0.28131772863680055
55;Meuse;2022-S51;184000;38640;0.21;30;0.61;2713.1782946;0.0;2713.1782946;9.432170542617552
55;Meuse;2022-S52;184000;38640;0.21;30;0.61;2436.0535932;0.0;2436.0535932;-0.10214024708643638
55;Meuse;2023-S01;184000;38640;0.21;30;0.61;653.59477124;0.0;653.59477124;-0.7316993464082874
55;Meuse;2023-S02;184000;38640;0.21;30;0.61;1280.227596;0.0;1280.227596;0.9587482218854844
55;Meuse;2023-S03;184000;38640;0.21;30;0.61;576.36887608;0.0;576.36887608;-0.5497918667892862
55;Meuse;2023-S04;184000;38640;0.21;30;0.61;2254.6419098;0.0;2254.6419098;2.9118037135076946
55;Meuse;2023-S05;184000;38640;0.21;30;0.61;918.6351706;0.0;918.6351706;-0.5925582831548233
55;Meuse;2023-S06;184000;38640;0.21;30;0.61;1915.1846785;0.0;1915.1846785;1.0848153214611964
55;Meuse;2023-S07;184000;38640;0.21;30;0.61;2078.2396088;0.0;2078.2396088;0.08513796717907485
55;Meuse;2023-S08;184000;38640;0.21;30;0.61;1326.2599469;0.0;1326.2599469;-0.3618349196675171
55;Meuse;2023-S09;184000;38640;0.21;30;0.61;505.05050505;0.0;505.05050505;-0.6191919191780577
55;Meuse;2023-S10;184000;38640;0.21;30;0.61;765.30612245;0.0;765.30612245;0.5153061224525152
55;Meuse;2023-S11;184000;38640;0.21;30;0.61;620.34739454;0.0;620.34739454;-0.18941273780214746
55;Meuse;2023-S12;184000;38640;0.21;30;0.61;766.2835249;0.0;766.2835249;0.23524904214067757
55;Meuse;2023-S13;184000;38640;0.21;30;0.61;496.27791563;0.0;496.27791563;-0.35235732009928794
55;Meuse;2023-S14;184000;38640;0.21;30;0.61;255.7544757;0.0;255.7544757;-0.48465473146163984
55;Meuse;2023-S15;184000;38640;0.21;30;0.61;246.60912454;0.0;246.60912454;-0.03575832303606482
55;Meuse;2023-S16;184000;38640;0.21;30;0.61;269.90553306;0.0;269.90553306;0.09446693654768355
55;Meuse;2023-S17;184000;38640;0.21;30;0.61;137.55158184;0.0;137.55158184;-0.4903713892763276
55;Meuse;2023-S18;184000;38640;0.21;30;0.61;118.20330969;0.0;118.20330969;-0.14066193853376344
55;Meuse;2023-S19;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2023-S20;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S21;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S22;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S23;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S24;184000;38640;0.21;30;0.61;105.37407798;0.0;105.37407798;0.0
55;Meuse;2023-S25;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2023-S26;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S27;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S28;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S29;184000;38640;0.21;30;0.61;119.33174224;0.0;119.33174224;0.0
55;Meuse;2023-S30;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2023-S31;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S32;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S33;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S34;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S35;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S36;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S37;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S38;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S39;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S40;184000;38640;0.21;30;0.61;237.52969121;0.0;237.52969121;0.0
55;Meuse;2023-S41;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2023-S42;184000;38640;0.21;30;0.61;261.09660574;0.0;261.09660574;0.0
55;Meuse;2023-S43;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2023-S44;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S45;184000;38640;0.21;30;0.61;129.87012987;0.0;129.87012987;0.0
55;Meuse;2023-S46;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2023-S47;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S48;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2023-S49;184000;38640;0.21;30;0.61;237.81212842;0.0;237.81212842;0.0
55;Meuse;2023-S50;184000;38640;0.21;30;0.61;222.46941046;0.0;222.46941046;-0.0645161290214064
55;Meuse;2023-S51;184000;38640;0.21;30;0.61;479.61630695;0.0;479.61630695;1.1558752997020911
55;Meuse;2023-S52;184000;38640;0.21;30;0.61;688.0733945;0.0;688.0733945;0.43463302754577016
55;Meuse;2024-S01;184000;38640;0.21;30;0.61;936.76814988;0.0;936.76814988;0.3614363778165239
55;Meuse;2024-S02;184000;38640;0.21;30;0.61;1604.2780749;0.0;1604.2780749;0.712566844961059
55;Meuse;2024-S03;184000;38640;0.21;30;0.61;1262.9161883;0.0;1262.9161883;-0.212782242642865
55;Meuse;2024-S04;184000;38640;0.21;30;0.61;2286.4019254;0.0;2286.4019254;0.8104146154605121
55;Meuse;2024-S05;184000;38640;0.21;30;0.61;2832.5123153;0.0;2832.5123153;0.23885143895006972
55;Meuse;2024-S06;184000;38640;0.21;30;0.61;2589.3958076;0.0;2589.3958076;-0.0858306975001628
55;Meuse;2024-S07;184000;38640;0.21;30;0.61;1515.1515152;0.0;1515.1515152;-0.4148629148340481
55;Meuse;2024-S08;184000;38640;0.21;30;0.61;1891.2529551;0.0;1891.2529551;0.2482269503260568
55;Meuse;2024-S09;184000;38640;0.21;30;0.61;1719.5767196;0.0;1719.5767196;-0.09077380951979673
55;Meuse;2024-S10;184000;38640;0.21;30;0.61;891.71974522;0.0;891.71974522;-0.4814306712483129
55;Meuse;2024-S11;184000;38640;0.21;30;0.61;480.19207683;0.0;480.19207683;-0.4614988852674449
55;Meuse;2024-S12;184000;38640;0.21;30;0.61;240.38461538;0.0;240.38461538;-0.4993990384703866
55;Meuse;2024-S13;184000;38640;0.21;30;0.61;127.71392082;0.0;127.71392082;-0.46871008937859926
55;Meuse;2024-S14;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2024-S15;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S16;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S17;184000;38640;0.21;30;0.61;244.79804162;0.0;244.79804162;0.0
55;Meuse;2024-S18;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2024-S19;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S20;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S21;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S22;184000;38640;0.21;30;0.61;123.15270936;0.0;123.15270936;0.0
55;Meuse;2024-S23;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2024-S24;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S25;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S26;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S27;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S28;184000;38640;0.21;30;0.61;132.1003963;0.0;132.1003963;0.0
55;Meuse;2024-S29;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2024-S30;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S31;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S32;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S33;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S34;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S35;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S36;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S37;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S38;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S39;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2024-S40;184000;38640;0.21;30;0.61;122.6993865;0.0;122.6993865;0.0
55;Meuse;2024-S41;184000;38640;0.21;30;0.61;112.61261261;0.0;112.61261261;-0.0822072072055552
55;Meuse;2024-S42;184000;38640;0.21;30;0.61;126.58227848;0.0;126.58227848;0.12405063292847797
55;Meuse;2024-S43;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2024-S44;184000;38640;0.21;30;0.61;255.10204082;0.0;255.10204082;0.0
55;Meuse;2024-S45;184000;38640;0.21;30;0.61;252.84450063;0.0;252.84450063;-0.008849557544672622
55;Meuse;2024-S46;184000;38640;0.21;30;0.61;127.38853503;0.0;127.38853503;-0.4961783439521431
55;Meuse;2024-S47;184000;38640;0.21;30;0.61;249.3765586;0.0;249.3765586;0.9576059850383853
55;Meuse;2024-S48;184000;38640;0.21;30;0.61;878.293601;0.0;878.293601;2.521957340059307
55;Meuse;2024-S49;184000;38640;0.21;30;0.61;2658.2278481;0.0;2658.2278481;2.0265822784925427
55;Meuse;2024-S50;184000;38640;0.21;30;0.61;3198.0319803;0.0;3198.0319803;0.2030691735420016
55;Meuse;2024-S51;184000;38640;0.21;30;0.61;7235.1421189;0.0;7235.1421189;1.262373285654663
55;Meuse;2024-S52;184000;38640;0.21;30;0.61;5000.0;0.0;5000.0;-0.30892857143210084
55;Meuse;2025-S01;184000;38640;0.21;30;0.61;8867.6671214;0.0;8867.6671214;0.7735334242799999
55;Meuse;2025-S02;184000;38640;0.21;30;0.61;5178.7916153;0.0;5178.7916153;-0.4159916532272371
55;Meuse;2025-S03;184000;38640;0.21;30;0.61;3140.7035176;0.0;3140.7035176;-0.39354510648367463
55;Meuse;2025-S04;184000;38640;0.21;30;0.61;3721.4885954;0.0;3721.4885954;0.18492196877080996
55;Meuse;2025-S05;184000;38640;0.21;30;0.61;3975.1552795;0.0;3975.1552795;0.0681626928572475
55;Meuse;2025-S06;184000;38640;0.21;30;0.61;3534.0314136;0.0;3534.0314136;-0.11097022251555536
55;Meuse;2025-S07;184000;38640;0.21;30;0.61;3443.877551;0.0;3443.877551;-0.025510204083942594
55;Meuse;2025-S08;184000;38640;0.21;30;0.61;2490.1703801;0.0;2490.1703801;-0.2769283044407522
55;Meuse;2025-S09;184000;38640;0.21;30;0.61;1152.368758;0.0;1152.368758;-0.5372329671860753
55;Meuse;2025-S10;184000;38640;0.21;30;0.61;854.7008547;0.0;854.7008547;-0.2583095916420185
55;Meuse;2025-S11;184000;38640;0.21;30;0.61;653.59477124;0.0;653.59477124;-0.23529411764843533
55;Meuse;2025-S12;184000;38640;0.21;30;0.61;1243.7810945;0.0;1243.7810945;0.9029850745903285
55;Meuse;2025-S13;184000;38640;0.21;30;0.61;629.72292191;0.0;629.72292191;-0.49370277077322156
55;Meuse;2025-S14;184000;38640;0.21;30;0.61;466.74445741;0.0;466.74445741;-0.25880980162779094
55;Meuse;2025-S15;184000;38640;0.21;30;0.61;242.42424242;0.0;242.42424242;-0.4806060606156304
55;Meuse;2025-S16;184000;38640;0.21;30;0.61;126.42225032;0.0;126.42225032;-0.4785082174208739
55;Meuse;2025-S17;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2025-S18;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S19;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S20;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S21;184000;38640;0.21;30;0.61;341.6856492;0.0;341.6856492;0.0
55;Meuse;2025-S22;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2025-S23;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S24;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S25;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S26;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S27;184000;38640;0.21;30;0.61;434.7826087;0.0;434.7826087;0.0
55;Meuse;2025-S28;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2025-S29;184000;38640;0.21;30;0.61;235.8490566;0.0;235.8490566;0.0
55;Meuse;2025-S30;184000;38640;0.21;30;0.61;112.61261261;0.0;112.61261261;-0.5225225225259604
55;Meuse;2025-S31;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2025-S32;184000;38640;0.21;30;0.61;125.31328321;0.0;125.31328321;0.0
55;Meuse;2025-S33;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2025-S34;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S35;184000;38640;0.21;30;0.61;127.55102041;0.0;127.55102041;0.0
55;Meuse;2025-S36;184000;38640;0.21;30;0.61;0.0;0.0;0.0;-1.0
55;Meuse;2025-S37;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S38;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S39;184000;38640;0.21;30;0.61;0.0;0.0;0.0;0.0
55;Meuse;2025-S40;184000;38640;0.21;30;0.61;122.85012285;0.0;122.85012285;0.0
55;Meuse;2025-S41;184000;38640;0.21;30;0.61;360.57692308;0.0;360.57692308;1.935096153874135
57;Moselle;2020-S01;1045000;219450;0.21;167;0.542;393.21700664;0.0;393.21700664;0.0
57;Moselle;2020-S02;1045000;219450;0.21;167;0.542;429.26829268;0.0;429.26829268;0.09168292680943434
57;Moselle;2020-S03;1045000;219450;0.21;167;0.542;634.7479144;0.0;634.7479144;0.4786741187828092
57;Moselle;2020-S04;1045000;219450;0.21;167;0.542;1016.0724183;0.0;1016.0724183;0.600749518429611
57;Moselle;2020-S05;1045000;219450;0.21;167;0.542;1978.7985866;0.0;1978.7985866;0.94749759068428
57;Moselle;2020-S06;1045000;219450;0.21;167;0.542;1676.5630458;0.0;1676.5630458;-0.15273688936644395
57;Moselle;2020-S07;1045000;219450;0.21;167;0.542;1924.7748543;0.0;1924.7748543;0.1480480016076947
57;Moselle;2020-S08;1045000;219450;0.21;167;0.542;2177.4049616;0.0;2177.4049616;0.1312517704268723
57;Moselle;2020-S09;1045000;219450;0.21;167;0.542;1709.8943324;0.0;1709.8943324;-0.21471000454433806
57;Moselle;2020-S10;1045000;219450;0.21;167;0.542;1349.7878905;0.0;1349.7878905;-0.21060157641119037
57;Moselle;2020-S11;1045000;219450;0.21;167;0.542;1574.9730313;0.0;1574.9730313;0.16683002002380165
57;Moselle;2020-S12;1045000;219450;0.21;167;0.542;881.93456615;0.0;881.93456615;-0.440031956977675
57;Moselle;2020-S13;1045000;219450;0.21;167;0.542;343.64261168;0.0;343.64261168;-0.6103536193392005
57;Moselle;2020-S14;1045000;219450;0.21;167;0.542;135.27223537;0.0;135.27223537;-0.6063577950688912
57;Moselle;2020-S15;1045000;219450;0.21;167;0.542;68.799449604;0.0;68.799449604;-0.4914000687885579
57;Moselle;2020-S16;1045000;219450;0.21;167;0.542;34.770514604;0.0;34.770514604;-0.49461057022789845
57;Moselle;2020-S17;1045000;219450;0.21;167;0.542;34.0367597;0.0;34.0367597;-0.021102791038807064
57;Moselle;2020-S18;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;-1.0
57;Moselle;2020-S19;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S20;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S21;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S22;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S23;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S24;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S25;1045000;219450;0.21;167;0.542;22.680880018;0.0;22.680880018;0.0
57;Moselle;2020-S26;1045000;219450;0.21;167;0.542;21.459227468;0.0;21.459227468;-0.05386266092984356
57;Moselle;2020-S27;1045000;219450;0.21;167;0.542;62.906269658;0.0;62.906269658;1.931432166037003
57;Moselle;2020-S28;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;-1.0
57;Moselle;2020-S29;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S30;1045000;219450;0.21;167;0.542;62.124663491;0.0;62.124663491;0.0
57;Moselle;2020-S31;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;-1.0
57;Moselle;2020-S32;1045000;219450;0.21;167;0.542;41.710114703;0.0;41.710114703;0.0
57;Moselle;2020-S33;1045000;219450;0.21;167;0.542;19.015021867;0.0;19.015021867;-0.5441148507406923
57;Moselle;2020-S34;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;-1.0
57;Moselle;2020-S35;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;0.0
57;Moselle;2020-S36;1045000;219450;0.21;167;0.542;63.653723743;0.0;63.653723743;0.0
57;Moselle;2020-S37;1045000;219450;0.21;167;0.542;56.667925954;0.0;56.667925954;-0.10974688326491239
57;Moselle;2020-S38;1045000;219450;0.21;167;0.542;18.818216033;0.0;18.818216033;-0.6679212144048535
57;Moselle;2020-S39;1045000;219450;0.21;167;0.542;104.62439841;0.0;104.62439841;4.559740531542872
57;Moselle;2020-S40;1045000;219450;0.21;167;0.542;43.985045085;0.0;43.985045085;-0.5795909390787387
57;Moselle;2020-S41;1045000;219450;0.21;167;0.542;0.0;0.0;0.0;-1.0
57;Moselle;2020-S42;1045000;219450;0.21;167;0.542;86.24407072;0.0;86.24407072;0.0
57;Moselle;2020-S43;1045000;219450;0.21;167;0.542;68.555758684;0.0;68.555758684;-0.20509597805774815
57;Moselle;2020-S44;1045000;219450;0.21;167;0.542;25.773195876;0.0;25.773195876;-0.6240549828235636
57;Moselle;2020-S45;1045000;219450;0.21;167;0.542;53.995680346;0.0;53.995680346;1.0950323974482645
57;Moselle;2020-S46;1045000;219450;0.21;167;0.542;27.122321671;0.0;27.122321671;-0.4976946026570582
57;Moselle;2020-S47;1045000;219450;0.21;167;0.542;26.997840173;0.0;26.997840173;-0.004589632831215215
57;Moselle;2020-S48;1045000;219450;0.21;167;0.542;26.191723415;0.0;26.191723415;-0.029858564716083582
